dataset,record_id,field,source_type,source_url_or_command,captured_at,confidence,note
venues.v1.json,south_public_100,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_100,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_101,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_101,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_102,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_102,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_103,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_103,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_104,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_104,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_105,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_105,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_106,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_106,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_107,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_107,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_108,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_108,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_109,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_109,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_110,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_110,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_111,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_111,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_112,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_112,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_113,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_113,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_114,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_114,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_115,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_115,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_116,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_116,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_117,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_117,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_118,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_118,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_119,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_119,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_120,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_120,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_121,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_121,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_122,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_122,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_123,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_123,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_sports_001,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/about/history,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_001,canonical_name/capacity,official_web,https://ce.sysu.edu.cn/zh-hans/article/1215,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_002,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/about/history,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_002,canonical_name/capacity,official_web,https://ce.sysu.edu.cn/zh-hans/article/1215,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_003,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/about/history,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_003,canonical_name/capacity,official_web,https://ce.sysu.edu.cn/zh-hans/article/1215,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_004,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/about/history,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_004,canonical_name/capacity,official_web,https://ce.sysu.edu.cn/zh-hans/article/1215,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_005,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/about/history,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_005,canonical_name/capacity,official_web,https://ce.sysu.edu.cn/zh-hans/article/1215,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_006,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/about/history,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_006,canonical_name/capacity,official_web,https://ce.sysu.edu.cn/zh-hans/article/1215,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_006,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/node/1927,2026-08-11,verified,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_007,canonical_name/capacity,official_web,https://tiyu.sysu.edu.cn/node/1927,2026-08-11,partial,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_sports_007,canonical_name/capacity,official_web,https://edf-edaao.sysu.edu.cn/article/489,2026-08-11,partial,官方场馆目录；未写入日期级空闲结果。
venues.v1.json,south_discussion_001,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
venues.v1.json,south_discussion_002,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
venues.v1.json,south_discussion_003,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
venues.v1.json,south_discussion_004,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
venues.v1.json,south_discussion_005,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
venues.v1.json,south_discussion_006,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
venues.v1.json,south_discussion_007,canonical_name/capacity,official_web,https://jwb.sysu.edu.cn/article/4194,2026-08-11,partial,教务处按学期公布的自习/研讨空间；具体开放时段需随学期通知更新。
transit_2026_fall.json,campus_bus,routes/scheduled_departures,sysu_anything_cli,sysu-anything bus --bus 1 --json,2026-08-11,verified,从离线班车源清洗，删除运行状态与联系方式。
transit_2026_fall.json,campus_bus,routes/scheduled_departures,sysu_anything_cli,sysu-anything bus --bus 0 --json,2026-08-11,verified,从离线班车源清洗，删除运行状态与联系方式。
transit_2026_fall.json,qiguan,station_keys/routes,sysu_anything_cli,sysu-anything qg routes,2026-08-11,partial,仅保留站点与路线证据，不保留日期级班次字段。
transit_2026_fall.json,qiguan,station_keys/routes,sysu_anything_cli,sysu-anything qg list --today --all --json,2026-08-11,partial,仅保留站点与路线证据，不保留日期级班次字段。
transit_2026_fall.json,guangzhou_south->guangzhou_east,typical_minutes,local_evidence,evidence/user_confirmed_commute_times_2026-08-11.md,2026-08-11,partial,用户确认典型时长为 30 分钟；方向不自动反推。
transit_2026_fall.json,guangzhou_south->guangzhou_north,typical_minutes,local_evidence,evidence/user_confirmed_commute_times_2026-08-11.md,2026-08-11,partial,用户确认典型时长为 30 分钟；方向不自动反推。
transit_2026_fall.json,guangzhou_east->zhuhai,typical_minutes,local_evidence,evidence/user_confirmed_commute_times_2026-08-11.md,2026-08-11,partial,用户确认典型时长为 90 分钟；方向不自动反推。
transit_2026_fall.json,guangzhou_east->shenzhen,typical_minutes,local_evidence,evidence/user_confirmed_commute_times_2026-08-11.md,2026-08-11,partial,用户确认典型时长为 120 分钟；方向不自动反推。
transit_2026_fall.json,guangzhou_south->zhuhai,typical_minutes,local_evidence,evidence/user_confirmed_commute_times_2026-08-11.md,2026-08-11,partial,用户确认典型时长为 120 分钟；方向不自动反推。
transit_2026_fall.json,guangzhou_south->shenzhen,typical_minutes,local_evidence,evidence/user_confirmed_commute_times_2026-08-11.md,2026-08-11,partial,用户确认典型时长为 150 分钟；方向不自动反推。
academic_calendar_2026_2027.json,2026-2027-fall,term_dates/holidays,official_web,https://www.sysu.edu.cn/images/xl2026-2027-01.jpg,2026-08-11,verified,官方校历与正式通知。
academic_calendar_2026_2027.json,2026-2027-fall,term_dates/holidays,official_web,https://www.sysu.edu.cn/index/xl.htm,2026-08-11,verified,官方校历与正式通知。
academic_calendar_2026_2027.json,2026-2027-fall,term_dates/holidays,official_web,https://zwc.sysu.edu.cn/article/926,2026-08-11,verified,官方校历与正式通知。
section_times_2026_fall.json,global,sections,sysu_anything_cli,sysu-anything jwxt section-times --school-year 2026-1 --json,2026-08-11,verified,标准第1-11节时间一致。
section_times_2026_fall.json,global,sections,sysu_anything_cli,sysu-anything usc classroom sections --json,2026-08-11,verified,标准第1-11节时间一致。
evidence/cli_inventory.md,gym_live_inventory,probe_result,sysu_anything_cli,sysu-anything gym profile,2026-08-11,partial,读取检查失败，未写入动态场地参数。
evidence/cli_inventory.md,libic_room_inventory,probe_result,sysu_anything_cli,sysu-anything libic room-types --json,2026-08-11,partial,站点启动响应非JSON，未写入房间参数。
evidence/cli_inventory.md,usc_meeting_south,probe_result,sysu_anything_cli,sysu-anything usc meeting venues --campus 南校园 --json,2026-08-11,partial,返回空列表，未构造南校园会议场地。
evidence/cli_inventory.md,usc_classroom_south,probe_result,sysu_anything_cli,sysu-anything usc classroom rooms --campus 南校园 --date 2026-08-11 --section-start 1 --section-end 2 --json,2026-08-11,partial,返回CODE_ERROR，未构造南校园动态课室。
evidence/cli_inventory.md,usc_activity_rooms,probe_result,sysu_anything_cli,sysu-anything usc activity rooms --json,2026-08-11,partial,返回结果仅含东校园/深圳场地，南校园不补造。
